,Unnamed: 0,날짜,기사제목
215,8, 2022.01.27 06:02,"KB금융, 양성평등 노력 BGEI 4년 연속 선정"
216,9, 2022.01.27 06:02,"KB금융, 블룸버그 양성평등 지수 기업으로 4년 연속 선정돼"
217,10, 2022.01.27 12:07,"KB국민은행, 친환경 실천으로 기부금 1억원 조성"
218,11, 2022.01.27 10:40,"KB국민은행, 친환경 캠페인으로 1억원 기부금 조성"
219,12, 2022.01.27 10:18,블룸버그 양성평등지수 편입 기업 발표…KB·신한·하나
220,13, 2022.01.27 09:28,"[단독] 네이버·SK·KB금융, 한국 ESG 공시기준 제정 나선다"
221,14, 2022.01.26 18:13,KB·신한·하나금융 '기후변화대응 리더기업' 등극
222,15, 2022.01.26 11:20,KB금융 '리더십A'·신한금융 '플래티넘 클럽 편입'…CDP도 경쟁
223,16, 2022.01.26 12:04,"KB금융, CDP 기후변화 대응 부문 ‘리더십A’ 획득"
224,17, 2022.01.26 09:54,"KB금융, CDP 기후대응부문 '리더십A' 획득"
225,18, 2022.01.26 09:22,"KB금융, CDP 기후변화 대응서 ‘Leadership A’ 획득"
226,0, 2021.07.21 14:11,"KB금융, 창업 6년 이내 스타트업 대상 'KB스타터스' 모집"
227,1, 2021.07.21 14:02,"KB금융, 글로벌 유니콘 꿈꾸는 혁신기업 'KB스타터스' 모집"
228,2, 2021.07.21 10:38,"KB금융, 작년 ESG 금융 22.9조원 달성…2030년 50조원 목..."
229,3, 2021.07.21 10:47,"KB금융, 2020 지속가능경영보고서 발간"
230,4, 2021.07.21 10:06,"KB금융, '2020 KB금융그룹 지속가능경영보고서' 발간"
231,5, 2021.07.21 09:43,"KB금융그룹, '2020 지속가능경영보고서' 발간"
232,6, 2021.07.21 09:29,"KB금융, ESG 전략·성과 담은 ‘지속가능경영보고서’ 발간"
233,7, 2021.07.21 09:36,"KB금융, 2020 지속가능경영보고서 발간"
234,8, 2021.07.20 12:05,"KB국민은행, 취약계층 학생 대상 무료특강"
235,9, 2021.07.20 11:40,"KB국민은행, 취약계층 자녀 대상 KB라스쿨 여름방학 특강 실시"
236,10, 2021.07.20 10:18,"국민은행, 청소년 위한 KB라스쿨 여름방학 무료 특강"
237,11, 2021.07.20 06:22,탄소 중립에 힘주는 KB금융…수익 상품 개발은 숙제
238,12, 2021.07.19 18:16,"KB금융지주, M&A 광폭행보… 4년 연속 순익 3조 돌파 [포춘클럽 ..."
