title,date
소신껏 투자해라,2022.02.14 07:38
40 뚫리는 순간 나락이야,2022.02.14 07:38
기업설명회 ~~  무상증자 가즈아,2022.02.14 07:35
안티가많으면뭐다?,2022.02.14 07:35
분할 매수 추천,2022.02.14 07:31
찐하락은 이제시작 강력매도,2022.02.14 07:17
주가 내려가라.쭈욱~쭈욱~쭉쭉!,2022.02.14 07:15
만원대가 적절합니다,2022.02.14 07:11
한번 올리고 와장창 내릴것같은데,2022.02.14 06:39
ㅇㅊㅇ 죽여버리고싶다,2022.02.14 06:00
오늘은 45만원 정도까지 내려갈지도 모르겠네요.,2022.02.14 04:37
엔씨가 위험한 이유,2022.02.14 03:48
진심 부탁드립니다.,2022.02.14 03:26
"ㅋ 문재인, 자알 한다",2022.02.14 03:24
최저점왔다! 이번주 제대로 상승곡선 예상!,2022.02.14 03:05
신저가갱신 d-6시간전 ㅋㅋㅋ,2022.02.14 02:59
로아 그거 잠깐 반짝하고 말건데,2022.02.14 02:32
엔씨 원투데이 기업 아니?ㅋㅋ,2022.02.14 01:59
도박장 망하는 거 봤냐???,2022.02.14 01:55
100만에서 51된게 안망한거구나,2022.02.14 02:32
nc는 이제 스마게한테 재무재표로도 딸리네...,2022.02.14 01:41
기관 ㅅㄲ,2022.02.14 01:35
로아 정도는 보여줘야 월드자를 붙이지 ㅋㅋㅋㅋ,2022.02.14 01:22
오늘은 무조건 4짜 잘하면 3짜도 가능,2022.02.14 01:22
저승길 D-1,2022.02.14 01:12
우크라이나 전쟁리스크는 덤이다,2022.02.14 01:00
ㅋㅋㅋ엔씨 종토방 역사상 최대의,2022.02.14 00:48
트릭스터m 매출 얼마임???,2022.02.14 00:47
아직도 여기에 미련있는 사람있냐?,2022.02.14 00:45
스마일게이트 발끝이라도 따라가봐라.. 좀 대형 게임사면..,2022.02.14 00:31
망,2022.02.14 00:27
반등 좀 하자 ,2022.02.14 00:16
다음주 예상해보면…,2022.02.14 00:16
급등전 마지막으로 말한다. 오늘 시초에 무적권 잡아야한다.,2022.02.14 00:14
세상에 8000 억이 바로 무과금 나는 주식이 있다?,2022.02.14 00:09
내일은 50층 뚫기 성공하면 좋겠네,2022.02.14 00:07
세계적인브랜드와는이제거리가먼회사 ㅋㅋ,2022.02.13 23:56
내일혹여나올라도 담날두배이상내려40은확정,2022.02.13 23:47
엔씨도  양아친가?,2022.02.13 23:34
들어오는 돈은 리니지뿐인데 벌려놓은 사업은 엄청많네,2022.02.13 23:28
컨텐츠가 뽑기밖에 없는 데이터쪼가리,2022.02.13 23:25
소식 들었지??,2022.02.13 23:19
엔씨가 이리되다니,2022.02.13 23:09
내일너무기대되 ㅎ,2022.02.13 23:02
증권사별 기업 목표가,2022.02.13 23:01
내일 앞자리 6자본다,2022.02.13 22:57
그래도 엔씨가 막말로 lg에너지솔루션보다,2022.02.13 22:57
대적중임박 그이유는?,2022.02.13 22:55
엔씨소프트도 물적분할하자,2022.02.13 22:48
"♪( ´θ｀)ノ40만원 가즈아?(????)?""",2022.02.13 22:44
아이온 모바일 출시전까지 목표가 19만원입니다,2022.02.13 22:37
대적중임박 그이유는? 이야 안티들 개떼같이 덤비네 ㅋ ㅋ,2022.02.13 22:26
nft 적용해서 출시하기만기다리지?,2022.02.13 22:26
월요일 되면 누가 이기는지 답은 나와있다,2022.02.13 22:25
엔씨는 블소가 마지막 이였음,2022.02.13 22:23
엔씨발랜드 지금수익구조,2022.02.13 22:19
엔씨의 진짜 가치...,2022.02.13 22:16
겜회사가 도박말고읍는데 오르겟냐,2022.02.13 22:16
다들 보쇼,2022.02.13 22:10
니들 한달전에 뭐라고 했냐?,2022.02.13 22:09
[특정기업주가에대한 뉴스를 동시다발적 주가조작아니냐??],2022.02.13 22:05
엔씨뿐이야!,2022.02.13 22:02
사우디 월요일 주총준비할듯 ㅋㅋㅋ,2022.02.13 21:52
갠적으로 스마게가 주식상장없길 바라지만 만약한다면....,2022.02.13 21:50
15층 애궤리 쩌억ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,2022.02.13 21:48
로스트아크 스팀서버도 못버티나 보네 ㅋㅋ,2022.02.13 21:46
월욜 시작하자 마자 갭하락 또 나오겠네 ㅠㅠ,2022.02.13 21:45
40층 진입 d-11시간전 ㅋㅋㅋㅋㅋ,2022.02.13 21:44
참 재미있었든,2022.02.13 21:39
엔씨는 삼성전자랑 버금가는회사다,2022.02.13 21:35
망하길빕니다 ,2022.02.13 21:33
아마 내일 40층 밑으로가면 패닉셀 올껄?.....,2022.02.13 21:30
내일 아마 올릴껄 개미 모집 한번 더 할듯,2022.02.13 21:26
액면분할이나 해라~,2022.02.13 21:21
온니 리니지 한개뿐인 회사,2022.02.13 21:21
ㅋㅋ 내일종가 46만원ㅋㅋㅋ ,2022.02.13 21:19
영국 독일 인도 대만지수등은 전고점에서,2022.02.13 21:12
리니지 게임 하지말라,2022.02.13 21:09
확률형 게임의 본질,2022.02.13 21:06
물린 주주들에게,2022.02.13 20:55
여기 들어온 세력들 돈벌겠네...,2022.02.13 20:31
리니지w 점점,2022.02.13 20:31
느낌이,2022.02.13 20:30
돈을 못버나보다,2022.02.13 20:29
리니지E [쇼케이스],2022.02.13 20:27
고점에서 쳐물리면 안티하는구낭,2022.02.13 20:21
왜이렇게 안티만 많은지...,2022.02.13 20:20
실적 폭락하고 외인튀면 ㅎㄷㄷㄷㄷ,2022.02.13 20:18
요단강,2022.02.13 20:16
거품은 곧 꺼집니다. 가치가 없는 기업인데 무슨 수로,2022.02.13 20:15
게임은 안하지만,2022.02.13 20:09
정말 기대되는 한주입니다^^,2022.02.13 20:06
ㅋ 마지막이란심정으로 ㅋ 왜캐웃기지 ,2022.02.13 20:03
전세계인구가 60억명인데.. 도대체 이회사는..,2022.02.13 19:53
주에 450도박패키지 ㅎ엔씨직원니들이해바,2022.02.13 19:51
주주들(호구)들을 위한 빅 찬스!,2022.02.13 19:45
공매도 악법 개정 (퍼나르기 도움 부탁드립니다),2022.02.13 19:38
스마게주식상장 하면,2022.02.13 19:31
"게임회사가,,",2022.02.13 19:27
이거 도박아니에요,2022.02.13 19:24
내일 가나요?,2022.02.13 19:21
게임주를 가장한 도박업체,2022.02.13 19:14
이게 아직 게임주식으로 보임?,2022.02.13 19:10
내일은 얼마나 세일할까?,2022.02.13 19:05
시총6조  적정....너무  게거품이닷.,2022.02.13 19:05
로스트아크랑 비교되네,2022.02.13 18:53
영업이익 반토막 어닝쇼크 냄새맞고,2022.02.13 18:48
"(?>?<?) 다음주 40만원 진입 기원 ?(????)?""",2022.02.13 18:46
"♪( ´θ｀)ノ40만원 가즈아?(????)?""",2022.02.13 18:44
주말안가네 ㅎ낼찬티들 돈삭제될거생각하니,2022.02.13 18:43
북미 수출은 접자,2022.02.13 18:42
투자경고,2022.02.13 18:39
2021년신작 사전예약자수2천만명,2022.02.13 18:39
개돼지 각성하다,2022.02.13 18:34
에휴 여기 상주하는 기업관계자는 스마게 보고 좀 느껴라 이미 늦었지만 ㅋㅋ,2022.02.13 18:32
엔씨소프트는 가치일까요? 성장일까요? ,2022.02.13 18:31
로스트아크 북미서버 동접 150만명,2022.02.13 18:31
여긴 찬티가 한명도 없네,2022.02.13 18:28
개돼지들 더열심히 500원까지떨어뜨려라,2022.02.13 18:25
린w 성공은 개뿔  자기 잠식일뿐,2022.02.13 18:24
과연 세력이 느그들한테,2022.02.13 18:21
망해라 도박장 ㅎ 도박주주들도같이 ㅋ,2022.02.13 18:18
에헤이~,2022.02.13 18:14
자 내일 다시 힘차게 달려봅시다,2022.02.13 18:13
볼장다본 도박장 오르던내리던의미잇냐,2022.02.13 18:12
ㅋㄱㅋㄱ인범유튜브에서 방송중에 10억 넘게쓴,2022.02.13 18:03
엔씨가 로아처럼 게임을 못만드는 이유,2022.02.13 17:32
석열이 이색이뭐지 열차유세중에,2022.02.13 17:31
리니지 관련 유튜브는 절대 시청도 하지 말고,2022.02.13 17:30
전쟁나도 도박패키지 팔늠들 ㅎ미래가보이던?,2022.02.13 17:29
엔씨 주가가 계속 하락 할 수 밖에 없는 이유는,2022.02.13 17:23
기업의 미래를 보고 투자하는게 맞는데...,2022.02.13 17:19
적정가 27~29만원정도 봅니다.,2022.02.13 17:16
개잡주 여전하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.13 17:14
금요일 개인이 13만주 매입했네 ..ㄷㄷㄷ,2022.02.13 17:08
적극매수,2022.02.13 17:03
920주주 오늘도 행복,2022.02.13 16:55
오늘도 외쳐본다 도올대가리주주만ㄴ앗네 ,2022.02.13 16:49
동상이몽이라…둘다 낙관론이야 재밋다ㅋ,2022.02.13 16:46
50선붕괴 ㅊㅋㅊㅋ,2022.02.13 16:37
제일 무서운건 아직 미국 금리인상 시작도 안했다는거,2022.02.13 16:37
우크라이나 러시아 전쟁하고,2022.02.13 16:36
우크라이나 러시아 전쟁하고,2022.02.13 19:23
꽃태자가 엔씨 들어감,2022.02.13 16:34
엔씨는 매출유지 못하면 끝남,2022.02.13 16:23
솔직히 이게 게임이냐..,2022.02.13 16:18
아직도 고점이네..,2022.02.13 16:07
■공부합시다 ,2022.02.13 15:59
윤석열부친집 김만배누나가 사주면,2022.02.13 15:40
문종이화냈다는건 윤도리도리가,2022.02.13 15:37
'적폐청산 윤왕짜도리도리무당짜장면ㅇㅇ,2022.02.13 15:35
오빠야들? 엔씨토론방가면 재미있는 일이 있다는데?,2022.02.13 15:27
적폐 윤석열   ,2022.02.13 15:25
상폐해라 이런악덕기업은,2022.02.13 15:21
나 띰띰해여~ 뭐 신선한 맛거리좀 없나요?,2022.02.13 15:17
"야구단 매각, 직원정리해고..",2022.02.13 15:08
2일후 엔씨의 거짓말에속아 매수하시는분없기를...,2022.02.13 15:07
로스트아크 트위치 30만명이 동시에 시청하네 ㄷㄷ,2022.02.13 15:06
엔씨뭐하냐 돈밖에 모르다가 나락으로 간다 아직 바닥멀었다,2022.02.13 15:04
ㅉㅉ흑우들,2022.02.13 14:57
아 참고로 나스닥-2.7%,2022.02.13 14:56
잠깐의 하락일 뿐,2022.02.13 14:55
어서빨리 월요일과 화요일이왔으면 ㅋㅋ,2022.02.13 14:50
관심꾼이 너무 많네,2022.02.13 14:42
사우디 기름펀드가 산거 맞냐?,2022.02.13 14:39
"월요일에 종가 47만원 정도 예상이 되지만,",2022.02.13 14:36
게임 해서 쓴 돈 보다주식 사서 망한게 더 크다.,2022.02.13 14:29
아~ 주말 심심해서 미래에서 왔떠유~,2022.02.13 14:15
해외에서 돈을 벌어서 한국유저에게 배푸는,2022.02.13 14:07
엔씨소프트도 물적분할하라!!,2022.02.13 13:52
주주님들께 아뢰옵니다!,2022.02.13 13:30
형님들요,2022.02.13 13:30
"불과 일년전 여러분들이 그렇게 갓게임이라고 하는 ,,",2022.02.13 13:25
ㅋㅋㅋㅋ형 바이오에서 한탕먹고온형이다,2022.02.13 13:24
P2e는 회사가 주주환원하듯이 해야하는데,2022.02.13 13:14
로스트아크 똥겜아님?,2022.02.13 13:13
"실체를 이해하는 확실한 방법은,,",2022.02.13 13:10
공매도 악법 개정 (퍼나르기 도움 부탁드립니다),2022.02.13 13:08
주주들을 생각,2022.02.13 13:02
"■됐고,낼 50만원 찢어진다에■손모가지 건다",2022.02.13 13:01
사우디에서 김택진 좀 쫓아냈으면,2022.02.13 12:55
북미로스트아크130만 동접 ㅋㅋㅋ,2022.02.13 12:51
[한국아젠다시장조성이 서학개미똑똑하게만들어..],2022.02.13 12:49
Nft 라는게 희소성으로 가치가 올라야 하는데,2022.02.13 12:36
린저씨가 엔씨주주보다 똑똑함,2022.02.13 12:28
에휴~60 초반이 바닥이 아니였네ㅠ,2022.02.13 12:26
엔씨가 nft를 잘할수밖에 없는 이유.,2022.02.13 12:23
100억정도 날릴 뽑기 하나 나와야 올라간다,2022.02.13 12:21
차트가하방쪽으로가네요,2022.02.13 12:20
여기 찬티들 보면 도박중독자의 전형 ㅋㅋ,2022.02.13 12:14
월욜날 예상,2022.02.13 12:02
주주님들 힘내세요!!,2022.02.13 12:01
엔씨 아직도 매수안한,2022.02.13 11:56
넷마블 itam 코인 급등 시작. 조정끝. 공포에 매수는 진리,2022.02.13 11:56
엔씨가 5년후 반의반토막이 가는 이유!!!!,2022.02.13 11:51
정말 냉정하고 팩트로 매긴 한국겜사 순위,2022.02.13 11:47
리니지가 두고두고 욕 먹는 이유,2022.02.13 11:44
아직도 매수안한 목돌아간 흑두루미,2022.02.13 11:44
"이거 전재산에,,,,,,",2022.02.13 11:41
월요일 떡상하나요?,2022.02.13 11:32
이베스트증권사 최신 리포트 떳네요 목표주가도 떳는뎅 흠,2022.02.13 11:30
14개월째 하락중ㅋㅋㅋ대단~,2022.02.13 11:23
게임주 주주들  지능분석 완료,2022.02.13 11:21
어닝 쇼크에 더블유겜이즈 분통 터질일이다.관심종목,2022.02.13 11:15
아직도 매수 안한,2022.02.13 11:13
엔씨가 모니터링을 얼마나 하는지 아냐? ㅋㅋㅋㅋㅋㅋ,2022.02.13 11:11
야구에 미친 사장님을 정신차리게 해주세요,2022.02.13 11:11
게임재미없다 하지마라,2022.02.13 11:07
매수타점  ,2022.02.13 11:05
찬티들은 한결같아서 좋다 ㅋㅋㅋㅋ,2022.02.13 10:59
공매도중지 6개월,2022.02.13 10:59
리니지아데나,2022.02.13 10:56
학 엔씨소프트   ㅠㅠ 이 기사 보셨나요 너무하다,2022.02.13 10:44
로아가 흥하면 가장먼저 망할껀 NC지 ㅋㅋ,2022.02.13 10:40
엔씨게임  패키지로 돈뽑아먹고.대기열.버그등등 문제가 아니라,2022.02.13 10:33
우주최초 유저 적대적 기업 ㅋㅋㅋㅋ,2022.02.13 10:30
어닝 쇼크에 더블유겜이즈 분통 터질일이다.관심종목,2022.02.13 10:28
또또 무지성 실체없는거 들고 자위하는  찬티들 튀어나온다 ㅋㅋ,2022.02.13 10:24
1주일내로 40초반갈듯 ㅋㅋㅋㅋ,2022.02.13 10:19
넷마블 itam 코인 급등 다시 시작. 조정끝.,2022.02.13 10:19
ㅋㅋ 주가빠졌다고 등골뽑을라고 … ,2022.02.13 10:16
택진이 빤쓰 팔고 야구단 팔면 된다,2022.02.13 10:14
악순환의반복인거같네,2022.02.13 10:12
뽑기 성공할때 이빨  빼버리고,2022.02.13 10:11
ㅈ같은 린W 어제접었다,2022.02.13 10:05
뽑니지는 곧망한다 ,2022.02.13 10:05
엔씨는 친유저 정책이 우선이고 그 다음이 주주이다,2022.02.13 09:59
산이 높으면 골이 깊다,2022.02.13 09:56
금요일 종가로 매수안한,2022.02.13 09:51
■짱대음봉 쓰나미가■월요일 덮친다●,2022.02.13 09:49
엔씨의 해외진출? 레딧가봐라 되겠나 ㅋㅋ,2022.02.13 09:46
걱 정 마 세 요,2022.02.13 09:42
로아 성공이 왜 엔씨 성공이냐.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.13 09:38
리니지 아크 [쇼케이스],2022.02.13 09:36
104층 100주 주주입니다 ㅜㅜ,2022.02.13 09:36
한국형mmorpg ㅇㅈㄹ ㅋㅋㅋ,2022.02.13 09:34
이거진심70이상에 물린분들 현재계심?,2022.02.13 09:30
이거보면 하방 압력 진짜 후덜덜 하네요,2022.02.13 09:28
이거보면 하방 압력 진짜 후덜덜 하네요,2022.02.13 09:29
사우디 황세자형님,2022.02.13 09:25
아직 엔씨 매수안한,2022.02.13 09:20
요즘 엔씨덕에산다,2022.02.13 09:14
요즘 우리nc주주들이 설레는이유^^,2022.02.13 09:03
"로스트아크의 성공이 미칠 파장,,",2022.02.13 08:44
중요한건 엔씨는 로아같은 게임 못만듬ㅋㅋㅋㅋ,2022.02.13 08:30
게임회사가 과금을유도해야지 돈을벌지,2022.02.13 08:17
리니지m 티제이쿠폰 안주더만,2022.02.13 08:06
2d 게임 렉도 못잡는데 무슨 메타에 NFT냐..ㅋ,2022.02.13 07:59
132만이 최고 기록 아니다,2022.02.13 07:21
우리 여기를 로아 게시판으로 만들자,2022.02.13 07:00
로아 스팀동접 131만 역대2위 ㄷㄷ,2022.02.13 05:12
엔씨소프트 소설 68탄,2022.02.13 04:35
로아 글로벌 동접자 125만ㅋㅋ이딴겜이랑 비교 ㄴㄴ,2022.02.13 03:58
엔쒸 금요일도 선빵했네,2022.02.13 03:55
한국 게임의 희망,2022.02.13 03:09
이제가면,2022.02.13 03:01
32만원 목표가,2022.02.13 02:47
넷마블 itam 코인 조정끝 다시 7프로대 상승 시작,2022.02.13 02:01
"민주당 ""재산세+국토보유세+종부세"" 과세할 것",2022.02.13 01:31
대적중임박 그이유는?,2022.02.13 01:16
생각해봐 3개월만에 5억짜리가 1억이야,2022.02.13 01:14
로아는 스팀 동접 100만 찍고 기업 이미지 급상승중인데,2022.02.13 01:06
1차,2022.02.13 00:57
육계장 맛집,2022.02.13 00:50
그럼  40만원대로 수직,2022.02.13 00:56
아니 더 떨어지면 매수한다는 형들,2022.02.13 00:48
리니지W 를 한달넘게 체험해 보았다.,2022.02.13 00:45
게임 운영이 뭐같은데 주식이 되겟냐?,2022.02.13 00:34
반토막?반에 반토막,2022.02.13 00:30
한?는대리하며어깨뽕들어갓던bj,2022.02.13 00:25
정신나갔네 ,2022.02.13 00:18
엔씨소프트 분석,2022.02.12 23:38
차기 게임 대장주,2022.02.12 23:08
참 신기하죠.,2022.02.12 23:03
주말은 찬티들이 지껄이는 날들이구나,2022.02.12 22:52
욕이 많은거보니,2022.02.12 22:50
리오프닝주가 올라가는데,2022.02.12 22:45
월요일 드디어 4자 보네요. 슬슬 담가볼까.. 401000원에,2022.02.12 22:44
요즘은 실적이 목표치 하회 또는 전년도보다 떨어지면 폭탄매도 흔하다/ 조심들,2022.02.12 22:39
NFT 메타버스 허상이다. 낚이지 마라..ㅋ,2022.02.12 22:23
그냥 아랍왕자가 추가 매수해서 경영권 차지하고,2022.02.12 22:18
돔황챠,2022.02.12 22:16
공매도 악법 개혁을 위한 국민청원 동의 협조 요청 <퍼나르기 또한 도움 부탁드림>,2022.02.12 22:13
넷마블 itam 코인 오지게 빠졌다 씐난다~,2022.02.12 22:09
러시아 우크라이나 BBC뉴스,2022.02.12 22:02
자~냐~,2022.02.12 21:58
뮤오리진3 클베당첨되서 해보는데,2022.02.12 21:51
리니지 개 쳐바르는 데카론m 원스토어 검색어 급상승중 ㄷㄷ,2022.02.12 21:37
흑우 왔는가~ ㅎㅎ,2022.02.12 21:30
월요일 시초가에 들어갈란다,2022.02.12 21:17
"♪( ´θ｀)ノ40만원 가즈아?(????)?""",2022.02.12 21:10
로아는 게이머들의 희망이지,2022.02.12 20:39
새로운 게임 조만간 나오지 않아?,2022.02.12 20:17
"금요일 장중 모니터링,,",2022.02.12 20:13
NC마크달면 명품이 된다고? ㅋㅋㅋㅋㅋ,2022.02.12 20:13
공시나면 이미 다 샀단 소리 아냐?,2022.02.12 20:11
아랍왕자의 수상한 행보,2022.02.12 20:06
씨제이 넷마블 지분을 아랍왕자가 먹게 되면 벌어지는 일,2022.02.12 20:04
"넷마블과 엔씨의 전략적 지분관계 영원할까,,",2022.02.12 20:03
엔씨는 검증이런거 필요없어 그냥 nc마크 붙으면,2022.02.12 20:02
아랍왕자 단순 투자 맞나,2022.02.12 20:01
사우디가 투자한다고 꼴갑떠는 놈들 봐라,2022.02.12 19:58
"세상에서 없어 져야할 말종 기업,,",2022.02.12 19:54
로아가 그냥 흥한줄 아네 ㅋㅋ,2022.02.12 19:52
50만원 추락 듣고 찾아왔습니다,2022.02.12 19:51
■ 사우디 왕자 타령하는 바보들이 많네,2022.02.12 19:43
엔씨는 사실 NFT의 시조새다.,2022.02.12 19:14
사우디 왕자 아니였으면,2022.02.12 19:10
Nc soft 일년 영업이익  4800억,2022.02.12 19:06
우리는 코인 안만드냐,2022.02.12 18:58
위대한 개미,2022.02.12 18:57
블소2 망했을때도 피니지 쥐어짰지 ㅋㅋㅋㅋ,2022.02.12 18:48
이래도  ~~ 안접을래~~?,2022.02.12 18:56
리니지w 100기념 선물상자,2022.02.12 18:35
우주최초 슈퍼카보다 유지비 많이 드는 게임 ㅋㅋㅋㅋ,2022.02.12 18:33
찬티들의 오를거라는 말에는 근거와 실체가없다,2022.02.12 18:33
형들 이거 진짜 아니지?,2022.02.12 18:26
엔씨를 지켜보는 감정,2022.02.12 18:24
3일후 자사주 매입 들어간다,2022.02.12 18:07
이미 서울대생들은,2022.02.12 18:05
근데,2022.02.12 17:54
최저점왔다! 다음주 제대로 상승곡선 예상,2022.02.12 17:51
찬티들은 지들이 감정없이 주식하는 줄 아네,2022.02.12 17:50
리니지w로 욕먹으니 ㅋㅋㅋ,2022.02.12 17:45
횡령범아니었으면 40만원 ㅋ,2022.02.12 17:36
다 집어치우고,2022.02.12 17:30
■■단1주도 내주지맙시다~,2022.02.12 17:24
린저씨들한테도 신뢰 잃었는데 떡상 외치는 모자란 주주들,2022.02.12 17:12
무서웡~,2022.02.12 17:10
오 드디어 다음주 40만대 진입인가보네,2022.02.12 17:07
엔씨 걱정을  왜 합니까 11조가 넘는 기업을,2022.02.12 17:07
월요일 -11%,2022.02.12 16:55
설마 늬들 엔씨 걱정하는겨?,2022.02.12 16:36
월요일이 안왓으면하지 찬티들아?,2022.02.12 16:36
11월달에 50이하로 간다고했지,2022.02.12 16:31
기업설명회가 기대돼네,2022.02.12 16:25
30만원은 충분히 볼듯싶네요,2022.02.12 16:11
로스트아크 북미동접 100만찍었는데 하...,2022.02.12 16:09
린저씨 개돼지였전 유저로써...,2022.02.12 16:05
이벤트로 89랩 점프하면 뭐함? 어차피 좀비나 오크한테 상대안됨~,2022.02.12 15:45
액면분할이나 해라~,2022.02.12 15:41
이렇게 존망하느니 가챠로 가자,2022.02.12 15:40
오스템센세 아니였음 지금주가36만원이네,2022.02.12 15:34
6000억정도 매수 예정인데,2022.02.12 15:31
역시 한국인은 헝그리 정신이 있어야되,2022.02.12 15:30
여기안티들이 게임하는줄아는놈은?,2022.02.12 15:24
90이상에 물리신분 손절하세요 목표가 27만원입니다,2022.02.12 15:23
테마성장주,2022.02.12 15:19
로스트아크 멋지네,2022.02.12 15:12
사우디~ 왕자의 기부~,2022.02.12 15:05
이것좀보세요...심각합니다,2022.02.12 15:03
크게 하락해도 전혀 걱정이 없는 이유,2022.02.12 15:01
던파모바일 3/24 출시 하면,2022.02.12 14:57
어닝 쇼크에 더블유겜이즈 분통 터질일이다.관심종목,2022.02.12 14:51
엔씨는 거짓된 기업임,2022.02.12 14:49
엔씨는 애국기업,2022.02.12 14:45
아직도 매수 안한 목돌아간 흙두루미 없제?,2022.02.12 14:44
TJ의 마지막 리니지라는 심정,2022.02.12 14:44
거래량 없는 하락은....그럼 머다?..,2022.02.12 14:42
주식과해외선물로 총1억4천날림,2022.02.12 14:42
접속이 되야,2022.02.12 14:38
근데 리니지 클래식은 어디감?,2022.02.12 14:33
너무큰 손해를 보면 눈돌아가지.,2022.02.12 14:30
주접들떠는거보니 ㅋ구린게많나봐ㅋ,2022.02.12 14:07
풍악을울려라 월요일40만진입이다,2022.02.12 13:58
40만도 깨지겠구만,2022.02.12 13:53
주식도 없는 거렁뱅이가 있는척 하니까 불쌍하긴함,2022.02.12 13:51
잡아라...엔씨...,2022.02.12 13:46
주말이라도 행복하세요 행복전도사,2022.02.12 13:45
게임 해본 사람들만 알것이다 ,2022.02.12 13:34
주식은 돈 많은놈이 먹는겨 ㅋ,2022.02.12 13:24
석열스러운놈들,2022.02.12 13:22
엔씨가 망할꺼같아?,2022.02.12 13:14
개자브뇬들 1분간격으로 쓰고있다,2022.02.12 13:13
택진이형 음원 발매 ㅋㅋ,2022.02.12 13:11
예내가 이제부터 배당이나 제대로 줄수 있을지가 의문 ㅋㅋ,2022.02.12 13:10
내 생각에는 바닥이 30만원대가 되지싶다,2022.02.12 13:02
50만원대도 ㅋㅋ진짜 미친거아님?,2022.02.12 12:53
엔씨는 3일후 또 어떤 거짓말을할까,2022.02.12 12:52
nft,2022.02.12 12:50
리니지는 로아가 될수가 없음,2022.02.12 12:50
15일 실적발표때 2022년 계획이 형편없다면,2022.02.12 12:49
난 차트도 좀 볼줄알지만 ㅠ.ㅠ,2022.02.12 12:47
어쩌면 제2의 크래프톤이 돨지도,2022.02.12 12:42
우크라이나 전쟁으로 안올라간다,2022.02.12 12:39
얘넨 공매라도 있어서 다행이지,2022.02.12 12:38
로스트아크 처음에는 쓰레기라 그랬는데,2022.02.12 12:36
좀만 버티자,2022.02.12 12:29
**백신접종-  면역력악화-확진자 증가 -우편투표법률안,2022.02.12 12:27
이거  신문 기사 보셨어요~ 오 엔씨소프트  급등할뜻 ㅋ조금만 버터봐요,2022.02.12 12:26
전세계 유일 공매도가 영웅인 주식 ,2022.02.12 12:17
월요일,2022.02.12 12:14
리니지C [쇼케이스],2022.02.12 12:13
더더,2022.02.12 11:59
챠트가  동계올림픽 활강 그래프네...,2022.02.12 11:56
무서워서 게임하겠나,2022.02.12 11:53
러시아 우크라이나 전쟁고조,2022.02.12 11:52
게임스탑은 뭔 게임스탑이야 ㅋㅋ,2022.02.12 11:52
병ㅅ 롯케팔고 들어왔더만  ㅜㅜ,2022.02.12 11:44
가즈~~~~~~~~~~아,2022.02.12 11:44
스마게가 로아로 전세계적 명성을 떨치겠네,2022.02.12 11:41
초보자 접근금지,2022.02.12 11:40
티제이쿠폰을 다음주 주고 3월23일에 또줘야 산다...,2022.02.12 11:39
망해버려라 양아치기업,2022.02.12 11:36
100만 접속자 이런거 엔씨한테 필요없습니다.,2022.02.12 11:34
시총 반토막까지 ,2022.02.12 11:34
공매도 세력 응징 - 한국 게임스탑,2022.02.12 11:29
로스트아크 스팀동접 98만까지 나옴 ㄷㄷㄷㄷ,2022.02.12 11:27
우리엔씨도 대단하거든?,2022.02.12 11:28
유튜브 인범티비 봐봐라..,2022.02.12 11:12
리니지w로 주가 30만이 날라갔는데,2022.02.12 11:11
이걸로끝난거아니냐 이벤트즉돈내놔패키지,2022.02.12 11:06
우크라이나 사태가 심상치 않다,2022.02.12 11:00
이 회사가 얼마나 우스운 회사냐면,2022.02.12 11:00
크레프톤발 게임주 폭락,2022.02.12 10:59
로아 스팀겜에서 개 칭찬 트위치 12만 ,2022.02.12 10:55
Mmorpg명가라더니 돈만 쫓더니 개처럼 망했네,2022.02.12 10:53
리니지w 지금까지 해보면서 결론. ★,2022.02.12 10:39
무기한 공매도,2022.02.12 10:32
리니지 북미출시!!,2022.02.12 10:31
프로모션 비제이들 때매 유저 접는거 모를거야,2022.02.12 10:27
920주 주주 걱정없다 ㅋ,2022.02.12 10:23
바닷가에서 상큼한 일요일^^,2022.02.12 10:22
리니지에 쓴돈  강남아파트 샀으면....,2022.02.12 10:18
8천억이 무과금 되는 과정,2022.02.12 10:17
마누라 몰래 집담보 대출 7억 몰빵,2022.02.12 10:13
마누라 몰래 집담보 대출 7억 몰빵,2022.02.12 11:23
넷마블 아이텀 코인 itam 코인 또 올라?????,2022.02.12 10:12
유?재밌네,2022.02.12 10:07
나스닥 박살로 50깨지겄다,2022.02.12 10:06
축하 합니다,2022.02.12 10:02
Supe 90 성님 마이너스 얼마인지 함 봄,2022.02.12 10:00
상승직전 원익머트리얼즈,2022.02.12 09:54
리니지 ,2022.02.12 09:50
찬티형님 부럽다..,2022.02.12 09:44
나스닥 급락,2022.02.12 09:42
그때 그분 찾습니다,2022.02.12 09:38
월요일 1% 오르면 찬티들 다 튀어나옴 ㅋㅋㅋ,2022.02.12 09:37
8천억  ,2022.02.12 09:37
12만원 오면 사야지 ,2022.02.12 09:34
어제 단타 들어왔다 10만원 손실 봤다 ,2022.02.12 09:33
반토막나도업댓없고 도박패키진 여전하다,2022.02.12 09:33
