title,date
기업은행,2022.01.29 13:32
기업은행현주가는  윤행장및노동조합의 합작품이다,2022.01.29 09:32
솔직히  국민청원  한번 올리고 싶다,2022.01.29 18:06
장기투자는 다 망한다.주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법  .,2022.01.28 22:06
응 이건 호재야~,2022.01.28 21:10
ㅋㅋㅋ,2022.01.28 15:09
신한은 왜 저럴까요,2022.01.28 13:13
연기금 만행,2022.01.28 11:37
서민금융지원.,2022.01.28 09:56
달러를 사세요,2022.01.28 09:34
미안하다 고맙다,2022.01.27 18:24
솔직이 100p 빠질 때 100원,2022.01.27 16:06
연준 올해 5차례 금리인상.. 기은이는..,2022.01.27 14:45
왜 유증했을까?,2022.01.27 12:59
최고민수야 고맙다!!,2022.01.27 12:58
살 사람입장에는,2022.01.27 12:00
그래도,2022.01.27 11:38
초,2022.01.27 11:19
금리 인상기에 은행주 사서 마음은 편하네요.,2022.01.27 11:02
윤석열 23년 도입 예정 주식양도세 폐지 공약 ,2022.01.27 10:07
ㅋㅋㅋ,2022.01.27 09:10
기업은행 개미주주여러분  3월주주총회 꼭참석하세요,2022.01.27 08:17
오늘   ㅈ   됐네 ,2022.01.27 06:21
가 봅시다,2022.01.27 00:44
ㅋㅋㅋ,2022.01.26 23:35
기은 노조 사외이사 추천?,2022.01.26 20:44
바이오,2022.01.26 19:51
내일,2022.01.26 19:18
바보상자 만드는회사도 650원 배당준다,2022.01.26 19:13
내일 11000원 넘겠네요,2022.01.26 18:16
어제 만원 깰때가 기회였네요...,2022.01.26 15:19
기업은행10년전 리먼사태 때보다 못한 주가 를 지켜보며,2022.01.26 14:17
이번에 우리금융 폭락했을때,2022.01.26 14:07
하방추세 특징,2022.01.26 13:06
유사 금융주 색귀 일안하누,2022.01.26 10:26
ㅋㅋㅋ,2022.01.26 09:50
윗놈들 책임지고 사퇴해라,2022.01.26 09:34
이놈은,2022.01.26 09:24
주가 떨어지면 유상증자 위험성 높아진다.,2022.01.26 06:36
세수 추계 오류의 기재부는 정신 차려라,2022.01.26 00:17
싱장되어있는 공기업 개미주주들끼리 뭉쳐야한다.,2022.01.25 22:36
 지난 해 8월에  9880원에 1만주  700만 손절,2022.01.25 19:13
배당 천원이상 해라 쉽게 돈버는 은행님들아,2022.01.25 18:44
이번에는 당하고 있으면 안 될 것 같네요..,2022.01.25 18:37
오늘 개인들 팔았네요..의외네,2022.01.25 16:00
배당좀 받을려다 ...,2022.01.25 15:20
배당삭감은 절대하지마라...,2022.01.25 15:14
아니 선옵이,2022.01.25 13:54
개관 넘들 쳐 죽인다는 공약 낸 후보 없냐?,2022.01.25 12:44
계산하기 좋네 ㅋㅋ,2022.01.25 11:25
고배당 한다는데 ㅋㅋ,2022.01.25 11:20
배당 삭감 이런 정부 아웃 시켜야,2022.01.25 10:56
ㅋㅋㅋ,2022.01.25 10:55
주가 상승억제에 기여한건..,2022.01.25 10:53
